order_id,order_date,customer_id,customer_segment,customer_acquisition_date,customer_country,customer_state,customer_city,customer_zipcode,region,sku,product_category,product_subcategory,product_name,quantity,unit_price,unit_cost,gross_sales,discount_percent,discount_amount,net_sales,total_product_cost,order_profit,marketing_campaign,marketing_channel,marketing_cost_per_click,shipping_mode,shipping_date,delivery_date,actual_shipping_days,shipping_cost,shipping_charge_to_customer,payment_method,customer_satisfaction_score,order_returned
ORD-101030,2025-04-01,CUST-01124,Health & Beauty,2024-03-16,UK,Lancashire,Manchester,M1 1AE,Europe,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,2,42.0,6.0,84.0,0.2,16.8,67.2,12.0,55.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,standard,2025-04-02,2025-04-11,9,8.0,9.6,Credit Card,,1
ORD-104122,2026-02-05,CUST-00601,Budget Conscious,2025-08-31,Canada,Ontario,Torontoo,,North,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.0,0.0,130.0,36.0,94.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2026-02-07,2026-02-09,2,10.0,0.0,Apple Pay,3.0,1
ORD-104074,2026-04-14,CUST-00105,GENERAL RETAIL,2023-01-04,US,Washington,Seattle,,West,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,3,34.99,10.0,104.97,0.05,5.25,99.72,30.0,69.72,CAMP_SUMMER_25,Email,0.05,Standard,2026-04-15,2026-04-19,4,9.5,0.0,Debit Card,,0
ORD-101286,2025-06-01,CUST-00213,Home Decorators,2024-07-09,UK,Lancashire,Manchester,M1 1AE,Europe,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,CAMP_SUMMER_25,Email,0.05,Express,2025-06-03,2025-06-05,2 days,8.5,10.2,Credit Card,5.0,0
ORD-102764,2024-04-03,CUST-00207,Tech Enthusiasts,2025-03-13,UK,Lancashire,Manchester,M1 1AE,Europe,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.3,389.7,909.3,750.0,159.3,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2024-04-04,2024-04-09,5,6.5,0.0,PayPal,,0
ORD-100993,2024-12-05,CUST-00049,FASHION FORWARD,2023-06-16,US,Illinois,Chicago,60601,Midwest,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,NO_CAMP,Organic,0.0,Standard,2024-12-06,2024-12-11,5,6.5,0.0,Credit Card,4.0,0
ORD-105087,2025-07-25,CUST-00468,Health & Beauty,2025-02-04,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.3,6.6,15.4,3.8,11.6,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2025-07-27,2025-08-03,7 days,6.5,0.0,Store Credit,5.0,0
ORD-102306,2026-03-22,CUST-00483,Fashion Forward,2024-08-29,US,Florida,Miami,33101,South,APPA-SHOE-504,APPAREL,Footwear,Stratus Aero Running Shoes,1,120.0,35.0,120.0,0.0,0.0,120.0,35.0,85.0,CAMP_RETARGET_90,Display,0.15,STANDARD,2026-03-23,2024-02-30,4,6.5,0.0,Credit Card,4.0,0
ORD-100221,2025-01-20,CUST-00687,Fashion Forward,2023-03-24,US,Washington,Seattle,,West,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,NO_CAMP,Organic,0.0,Express,2025-01-23,2025-01-27,4,8.5,0.0, PayPal  ,5.0,0
ORD-103870,2025-11-24,CUST-00988,Fashion Forward,2023-09-01,DE,Bavaria,Munich,80331,Europe,APPA-SHOE-504,Apparel & Clothing,footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.0,0.0,240.0,70.0,170.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-11-26,2025-12-01,5 days,8.0,0.0,Debit Card,5.0,0
ORD-104139,2024-04-03,CUST-00495,Fashion Forward,2025-09-01,DE,Bavaria,Munich,80331,Europe,SPRT-BOTL-802,Sports & Outdoors,Accessories,HydroShield Insulated Stainless Bottle,4,29.99,7.0,119.96,0.05,6.0,113.96,28.0,85.96,CAMP_SPRING_CLEAN,Influencer,0.6,Economy,2024-04-05,2024-04-12,7,11.0,0.0,Credit Card,4.0,0
ORD-104665,2024-02-30,CUST-01022,Budget Conscious,2024-04-09,US,Texas,Austin,,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,2,35.0,4.5,70.0,0.0,0.0,70.0,9.0,61.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2026-01-16,2026-01-23,7,8.0,0.0,Apple Pay,4.0,0
ORD-101534,2024-11-06,CUST-00131,Fashion Forward,2023-03-12,France,Île-de-France,Paris,75001,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_RETARGET_90,Display,0.15,Standard,2024-11-07,2024-11-11,4,6.5,7.8, Debit Card  ,4.0,0
ORD-100156,2025-06-02,CUST-00982,Health & Beauty,2023-09-14,Canada,Ontario,Torontoo,M5V 1J2,North,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,3,35.0,4.5,105.0,0.0,0.0,105.0,13.5,91.5,CAMP_RETARGET_90,Display,0.15,Standard,2025-06-05,2025-06-09,4,9.5,0.0,Credit Card,5.0,0
ORD-104209,2025-04-17,CUST-00420,health & beauty,2025-05-18,Australia,New South Wales,Sydney,2000,APAC,BEAU-SHMP-702,beauty & personal care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_HOLIDAY_REACH,Social Media,0.35,STANDARD,2025-04-20,2025-04-25,5,6.5,7.8,Credit Card,5.0,0
ORD-105131,2024-04-02,CUST-00577,Tech Enthusiasts,2023-03-29,US,Texas,Houston,77001,South,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,NO_CAMP,Organic,0.0, Standard  ,2024-04-04,2024-04-08,4,6.5,0.0,CREDIT CARD,,0
ORD-102750,2025-07-01,CUST-00171,Home Decorators,2024-03-17,UK,England,LON,EC1A 1BB,Europe,SPRT-MAT-801,SPORTS & OUTDOORS,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,2,34.99,10.0,69.98,0.05,3.5,66.48,20.0,46.48,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-03,2025-07-07,4,8.0,9.6,Apple Pay,4.0,0
ORD-100361,2025-10-19,CUST-00709,Budget Conscious,2024-02-23,US,Illinois,Chicago,60601,Midwest,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.5,21.0,21.0,6.0,15.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2025-10-22,2025-10-26,4,8.5,10.2,Credit Card,5.0,0
ORD-103152,2026-04-10,CUST-00493,Budget Conscious,2025-06-19,DE,Bavaria,Munich,80331,Europe,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,3,139.99,55.0,419.97,0.3,125.99,293.98,165.0,128.98,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2026-04-11,2026-04-15,4,9.5,0.0,Store Credit,5.0,0
ORD-101765,2024-01-27,CUST-00646,Health & Beauty,2024-08-05,US,Texas,Austin,78701,South,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_RETARGET_90,Display,0.15,Standard,2024-01-30,2024-02-05,6,6.5,7.8,PayPal,5.0,0
ORD-101109,2025-08-23,CUST-00268,Home Decorators,2025-01-04,US,Texas,Houston,77001,South,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SUMMER_25,Email,0.05,Standard,2025-08-26,2025-08-31,5,6.5,7.8,APPLE PAY,4.0,0
ORD-102053,2024-11-06,CUST-00925,Fashion Forward,2025-06-24,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-TSHR-503,APPAREL,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_HOLIDAY_REACH,Social Media,0.35,Economy,2024-11-08,2024-11-24,16,6.5,0.0,Credit Card,1.0,1
ORD-104688,2024-07-15,CUST-00249,general retail,2023-12-24,Australia,New South Wales,Sydney,2000,APAC,ELEC-CHG-404,ELECTRONICS,accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,NO_CAMP,Organic,0.0,Express,2024-07-18,2024-07-20,2,8.5,10.2,Credit Card,,0
ORD-104981,2024-11-15,CUST-00583,Fashion Forward,2024-05-17,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,2,88.0,22.0,176.0,0.0,0.0,176.0,44.0,132.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-11-16,2024-11-20,4,8.0,0.0,PayPal,3.0,1
ORD-102265,2024-12-27,CUST-00979,fashion forward,2023-01-03,Canada,British Columbia,Vancouver,V6B 1A1,North,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.2,13.0,52.0,18.0,34.0,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,,2025-01-02,4,8.5,10.2,PayPal,4.0,0
ORD-104547,2025-10-31,CUST-00008,Health & Beauty,2024-08-27,US,California,San Francisco,94101,West,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,4,35.0,4.5,140.0,0.0,0.0,140.0,18.0,122.0,CAMP_SUMMER_25,Email,0.05,STANDARD,2025-11-01,2025-11-05,4,11.0,0.0,Credit Card,4.0,0
ORD-102310,2025-01-23,CUST-00791,Budget Conscious,2024-05-22,US,New York,NY,10001,East,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.1,4.2,37.8,6.0,31.8,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-01-24,2025-01-28,4,6.5,7.8,Credit Card,5.0,0
ORD-100542,2025-09-19,CUST-00341,Fashion Forward,2023-07-02,US,Texas,Austin,78701,South,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.05,1.1,20.9,3.8,17.1,CAMP_HOLIDAY_REACH,Social Media,0.35,Overnight,2025-09-22,2025/09/23,1,11.5,13.8,Credit Card,4.0,0
ORD-101251,2024-02-06,CUST-00450,Tech Enthusiasts,2024-12-24,US,New York,NY,10001,East,ELEC-CHG-404,ELECTRONICS,Accessories,Multi-Port Fast Charger 65W,1,39.99,12.0,39.99,0.0,0.0,39.99,12.0,27.99,CAMP_SUMMER_25,Email,0.05,Express,2024-02-09,2024-02-13,4 days,8.5,10.2,Credit Card,5.0,0
ORD-101630,2026-01-03,CUST-00829,Home Decorators,2023-02-27,DE,Bavaria,Munich,80331,Europe,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,2,139.99,55.0,279.98,0.2,56.0,223.98,110.0,119.67900000000002,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2026-01-05,2026-01-09,4,8.0,0.0,PayPal,5.0,0
ORD-103818,2024-12-06,CUST-00121,Health & Beauty,2024-05-15,US,Illinois,Chicago,,Midwest,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.0,0.0,42.0,6.0,36.0,NO_CAMP,Organic,0.0,Express,2024-12-07,2024-12-10,3,8.5,10.2,Apple Pay,5.0,0
ORD-102526,2024-02-29,CUST-00600,Tech Enthusiasts,2025-01-30,US,California,San Francisco,94101,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_HOLIDAY_REACH,Social Media,0.35,express,2024-03-02,2024-03-05,3,8.5,0.0,Debit Card,5.0,0
ORD-101715,2024-11-09,CUST-00107,Fashion Forward,2023-09-27,UK,Lancashire,Manchester,,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,3,120.0,35.0,360.0,0.05,18.0,342.0,105.0,237.0,NO_CAMP,Organic,0.0,Express,,2024-11-13,2,11.5,0.0,Debit Card,3.0,1
ORD-105071,2025-07-13,CUST-00534,Fashion Forward,2025-03-26,US,California,San Francisco,94101,West,BEAU-SERM-701,beauty & personal care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.05,1.75,33.25,4.5,28.75,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-14,2025-07-18,4,6.5,7.8,Credit Card,5.0,0
ORD-101338,2025-08-05,CUST-00026,Health & Beauty,2023-04-05,US,California,San Francisco,94101,West,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-08-06,2025-08-10,4,6.5,7.8,Credit Card,5.0,0
ORD-100702,2024-12-03,CUST-00808,General Retail,2025-05-22,US,California,San Francisco,94101,West,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,21.5,CAMP_SPRING_CLEAN,Influencer,0.6, Economy  ,2024-12-06,2024-12-13,7,6.5,0.0,Apple Pay,5.0,0
ORD-100039,2024-09-25,CUST-00793,Fashion Forward,2025-09-15,Canada,Ontario,Torontoo,M5V 1J2,North,SPRT-TENT-803,Sports & Outdoors,Camping,Outback 4-Person Waterproof Tent,1,179.5,65.0,179.5,0.0,0.0,179.5,65.0,114.5,CAMP_SUMMER_25,Email,0.05,Express,2024-09-26,2024-09-28,2,8.5,0.0,Apple Pay,5.0,0
ORD-101943,2026-03-18,CUST-00570,Budget Conscious,2025-03-27,US,Illinois,Chicago,60601,Midwest,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.1,14.9,134.1,45.0,89.1,CAMP_HOLIDAY_REACH,Social Media,0.35,Overnight,,2026-03-20,1,11.5,0.0,Credit Card,5.0,0
ORD-100183,2025-11-02,CUST-00843,Budget Conscious,2024-10-15,US,Washington,Seattle,98101,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.0,0.0,1299.0,750.0,549.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-11-03,2025-11-07,4,6.5,0.0,Credit Card,4.0,0
ORD-101234,2024-05-04,CUST-00931,Tech Enthusiasts,2024-12-18,Australia,New South Wales,Sydney,2000,APAC,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,1,34.99,10.0,34.99,0.0,0.0,34.99,10.0,24.99,NO_CAMP,Organic,0.0,Standard,2024-05-07,2024-05-11,4,6.5,7.8,PayPal,4.0,0
ORD-101986,2026-02-21,CUST-00223,Tech Enthusiasts,2024-09-01,US,California,San Francisco,94101,West,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,NO_CAMP,Organic,0.0,Express,2026-02-24,2026-02-26,2 days,8.5,0.0,PayPal,4.0,0
ORD-104636,2026-01-21,CUST-00470,General Retail,2024-09-09,DE,Bavaria,Munich,80331,Europe,BEAU-SERM-701,Beauty & Personal Care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.0,0.0,35.0,4.5,30.5,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2026-01-24,2026-01-28,4,6.5,7.8,Debit Card,4.0,0
ORD-103369,2025-10-01,CUST-00747, Budget Conscious  ,2025-08-27,US,Washington,Seattle,,West,APPA-TSHR-503, Apparel  ,Tops,Organic Cotton Premium T-Shirt,2,28.0,6.5,56.0,0.1,5.6,50.4,13.0,37.4,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-10-04,2025-10-08,4,10.0,12.0,Credit Card,,1
ORD-105085,2026-02-12,CUST-01194,Home Decorators,2024-10-22,US,California,San Francisco,94101,West,ELEC-LAP-202,ELECTRONICS,Laptops,Apex Pro 15-inch Laptop,1,1299.0,750.0,1299.0,0.2,259.8,1039.2,750.0,289.2,CAMP_BLACK_FRIDAY,Paid Search,0.45,Overnight,2026-02-14,2026-02-15,1,11.5,0.0,PayPal,5.0,0
ORD-105223,2025-07-21,CUST-00458,Fashion Forward,2024-08-21,DE,Bavaria,Munich,80331,Europe,APPA-TSHR-503,Apparel & Clothing,TOPS,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.0,0.0,28.0,6.5,22.575,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-07-23,2025-07-27,4,6.5,7.8,PayPal,,0
ORD-103941,2025-07-29,CUST-00145,Budget Conscious,2024-10-27,UK,England,LON,EC1A 1BB,Europe,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.2,8.4,33.6,6.0,27.6,CAMP_BLACK_FRIDAY,Paid Search,0.45,Standard,2025-07-31,2025-08-04,4,6.5,7.8,Credit Card,4.0,0
ORD-101638,2026-04-27,CUST-00158,Health & Beauty,2025-05-30,US,California,LA,,West,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,2,65.0,18.0,130.0,0.0,0.0,130.0,36.0,94.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2026-04-28,2026-04-30,2,10.0,0.0, Credit Card  ,,1
ORD-104193,2024-10-24,CUST-00547,Tech Enthusiasts,2024-12-25,US,Washington,Seattle,,West,ELEC-SMART-101,ELECTRONICS,Smartphones,Quantum X1 Smartphone,2,799.0,450.0,1598.0,0.3,479.4,1118.6,900.0,218.6,CAMP_BLACK_FRIDAY,Paid Search,0.45,EXPRESS,2024-10-27,2024-10-29,2 days,10.0,0.0,PayPal,5.0,0
ORD-102523,2024-08-09,CUST-00350,Home Decorators,2024-08-13,Australia,New South Wales,Sydney,2000,APAC,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,4,120.0,35.0,480.0,0.05,24.0,456.0,140.0,316.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-08-11,2024-08-15,4,11.0,0.0,Credit Card,3.0,1
ORD-100068,2024-04-22,CUST-00755,Tech Enthusiasts,2023-09-07,US,Washington,Seattle,98101,West,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,2,49.99,15.0,99.98,0.05,5.0,94.98,30.0,64.98,NO_CAMP,Organic,0.0,Standard,2024-04-25,2024-04-29,4 days,8.0,0.0,PayPal,5.0,0
ORD-103446,2024-06-26,CUST-00872,Budget Conscious,2025-07-13,Australia,New South Wales,Sydney,2000,APAC,HOME-AIRF-601,Home/Kitchen,Appliances,AeroCrisp Digital Air Fryer XL,1,139.99,55.0,139.99,0.0,0.0,139.99,55.0,84.99,CAMP_SUMMER_25,Email,0.05,Standard,2024-06-27,2024-07-02,5,6.5,0.0,PayPal,5.0,0
ORD-102441,2025-11-29,CUST-00271,Health & Beauty,2023-09-28,France,Île-de-France,Paris,75001,Europe,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,2,22.0,3.8,44.0,0.0,0.0,44.0,7.6,36.4,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-11-30,2025-12-04,4,8.0,9.6,Credit Card,4.0,0
ORD-102100,2024/10/18,CUST-00194,Home Decorators,2025-08-06,US,California,San Francisco,94101,West,BEAU-SHMP-702,Beauty & Personal Care,Haircare,Botanical Renew Strengthening Shampoo,1,22.0,3.8,22.0,0.0,0.0,22.0,3.8,18.2,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-10-19,2024-10-24,5,6.5,7.8,Apple Pay,4.0,0
ORD-105039,2024-01-04,CUST-00027,Budget Conscious,2023-04-10,US,Florida,Miami,33101,South,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,3,120.0,35.0,360.0,0.0,0.0,360.0,105.0,255.0,CAMP_RETARGET_90,Display,0.15,Express,2024-01-06,2024-01-08,2,11.5,0.0,Apple Pay,5.0,0
ORD-103316,2024-01-06,CUST-00834,Budget Conscious,2024-11-29,Canada,British Columbia,Vancouver,,North,APPA-HOOD-501,Apparel & Clothing,outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,2024-01-09,2024-01-12,3,8.5,10.2,Credit Card,5.0,0
ORD-104989,2025-04-10,CUST-01022,Budget Conscious,2024-04-09,US,Texas,Austin,,South,BEAU-CREM-703,Beauty & Personal Care,Skincare,Ceramide Barrier Repair Night Cream,1,42.0,6.0,42.0,0.1,4.2,37.8,6.0,31.8,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-04-12,2025-04-14,2,8.5,10.2,Credit Card,5.0,0
ORD-100955,2025-12-09,CUST-00066,Fashion Forward,2023-02-02,France,Île-de-France,Paris,75001,Europe,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.3,19.5,,18.0,27.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Express,2025-12-11,2025-12-13,2 days,8.5,10.2,PayPal,5.0,0
ORD-102481,2024-05-28,,Tech Enthusiasts,2024-11-24,US,Florida,Miami,33101,South,ELEC-SMART-101,ELECTRONICS,SMARTPHONES,Quantum X1 Smartphone,1,799.0,450.0,799.0,0.0,0.0,799.0,450.0,349.0,CAMP_SUMMER_25,Email,0.05,Economy,,2024-06-07,7,6.5,0.0,Apple Pay,,0
ORD-101483,2024-06-28,CUST-01089,General Retail,2023-04-04,US,California,LA,90001,West,BEAU-SERM-701,beauty & personal care,Skincare,HydraGlow Hyaluronic Acid Serum,1,35.0,4.5,35.0,0.2,7.0,28.0,4.5,23.5,CAMP_BLACK_FRIDAY,Paid Search,0.45,Economy,2024-06-29,2024-07-06,7,6.5,0.0,Credit Card,4.0,0
ORD-100646,2025-09-25,CUST-01002,Fashion Forward,2025-03-13,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,1,88.0,22.0,88.0,0.0,0.0,88.0,22.0,66.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2025-09-26,2025-10-01,5,8.5,0.0,Debit Card,2.0,0
ORD-102050,2025/11/08,CUST-00275,Fashion Forward,2023-04-05,US,California,LA,90001,West,APPA-TSHR-503,APPAREL,Tops,Organic Cotton Premium T-Shirt,5,28.0,6.5,140.0,0.0,0.0,140.0,32.5,107.5,CAMP_SUMMER_25,Email,0.05,Standard,2025-11-09,2025-11-15,6,12.5,0.0,Credit Card,4.0,0
ORD-102689,2024-02-02,CUST-00115,Home Decorators,2024-01-18,US,New York,NY,10001,East,APPA-HOOD-501,Apparel & Clothing,Outerwear,Urban Fleece Streetwear Hoodie,1,65.0,18.0,65.0,0.0,0.0,65.0,18.0,47.0,CAMP_SUMMER_25,Email,0.05,Standard,2024-02-05,2024-02-10,5,6.5,7.8,Credit Card,5.0,0
ORD-102948,2025-01-07,CUST-00320,Budget Conscious,2023-04-21,UK,Lancashire,Manchester,M1 1AE,Europe,APPA-SHOE-504,Apparel & Clothing,Footwear,Stratus Aero Running Shoes,2,120.0,35.0,240.0,0.1,24.0,216.0,70.0,146.0,CAMP_SPRING_CLEAN,Influencer,0.6,Standard,2025-01-08,2025-01-13,5 days,8.0,0.0,Credit Card,5.0,0
ORD-104261,2025-08-31,CUST-00488,Budget Conscious,2023-07-06,US,Washington,Seattle,98101,West,APPA-DENM-502,Apparel & Clothing,Bottoms,Classic Slim-Fit Denim Jeans,2,88.0,22.0,176.0,0.0,0.0,176.0,44.0,132.0,CAMP_SUMMER_25,Email,0.05,Standard,2025-09-03,2025-09-07,4,8.0,0.0,Debit Card,5.0,0
ORD-102669,2024-04-24,CUST-00553,Fashion Forward,2024-07-05,Australia,New South Wales,Sydney,,APAC,HOME-MAT-603,Home/Kitchen,Bedding,Orthopedic Memory Foam Pillow,1,49.99,15.0,49.99,0.0,0.0,49.99,15.0,34.99,CAMP_HOLIDAY_REACH,Social Media,0.35,Express,,2024-04-27,2,8.5,10.2,Credit Card,5.0,0
ORD-104936,2024-08-31,,General Retail,2023-12-01,US,Florida,Miami,33101,South,HOME-BLND-602,Home/Kitchen,Appliances,Vortex Pro High-Speed Blender,1,99.0,40.0,99.0,0.0,0.0,,40.0,59.0,CAMP_SPRING_CLEAN,Influencer,0.6,Express,2024-09-03,2024-09-05,2,8.5,0.0,Apple Pay,4.0,0
ORD-103659,2024-12-16,CUST-00167,Budget Conscious,2025-03-14,US,Texas,Houston,77001,South,SPRT-MAT-801,Sports & Outdoors,Fitness,EcoGrip Non-Slip 6mm Yoga Mat,2,34.99,10.0,69.98,0.0,0.0,69.98,20.0,49.98,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2024-12-19,2024-12-23,4,8.0,9.6,Credit Card,5.0,0
ORD-100739,2025-05-26,CUST-00477,Tech Enthusiasts,2024-02-19,DE,Bavaria,Munich,80331,Europe,ELEC-EAR-303,ELECTRONICS,Audio,SonicWave Noise-Cancelling Earbuds,1,149.0,45.0,149.0,0.0,0.0,149.0,45.0,104.0,NO_CAMP,Organic,0.0,Express,2025-05-29,2025-06-03,5,8.5,0.0,PayPal,2.0,0
ORD-100207,2025-02-04,CUST-00319,Budget Conscious,2025-03-17,US,New York,NY,10001,East,SPRT-TENT-803,Sports & Outdoors,Camping,Outback 4-Person Waterproof Tent,1,179.5,65.0,179.5,0.0,0.0,179.5,65.0,114.5,CAMP_HOLIDAY_REACH,Social Media,0.35,Standard,2025-02-07,2025-02-11,4,6.5,0.0,Credit Card,4.0,0
ORD-104376,2025-10-31,CUST-00373,Tech Enthusiasts,2024-11-24,US,Florida,Miami,33101,South,APPA-TSHR-503,Apparel & Clothing,Tops,Organic Cotton Premium T-Shirt,1,28.0,6.5,28.0,0.05,1.4,26.6,6.5,20.1,CAMP_HOLIDAY_REACH,Social Media,0.35,standard,2025-11-01,2025-11-07,6,6.5,7.8,Credit Card,5.0,0
